Name,X,Y,City,Point_Type,Edge_Type,Hard_Mater,Adj_LU,Erosion,Owner,Adj_H1,V_Type1,Hab_W1,Adj_H2,V_Type2,Hab_W2,Adj_H3,V_Type3,Hab_W3,Adj_H4,V_Type4,Hab_W4,IT_Width,Rest_Opp,Slope,Comments,3_m_depth,5_m_depth,0yster_Pre,Seagrass_P,geometry
U31,-80.88885,28.96882,Edgewater,TR,NS,,R,3,PRI,V,99,0,V,111. 250,4,V,0,7.0,W,,,11.0,N,0.15,,51.0,61,Y,N,POINT (-80.88885 28.96882)
U32,-80.88898,28.96909,Edgewater,TS,BH,"CON, O-Metal",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,49.0,59,Y,N,POINT (-80.88898 28.96909)
U33,-80.88907,28.96943,Edgewater,TS,HS,"RB, CON",R,3,PRI,V,99,0,"R, V",111,3,W,0,0.0,,,,3.0,N,0.2,,100.0,100,Y,N,POINT (-80.88907 28.96943)
U34,-80.88928,28.96983,Edgewater,TS,NS,,R,2,PRI,V,99,0,V,"112, 250, 111",3,W,0,0.0,,,,3.0,N,0.15,Oyster reefs out front,49.0,59,Y,N,POINT (-80.88928 28.96983)
U35,-80.88979,28.97064,Edgewater,TS,HS,"RB, CON",R,3,PRI,V,99,0,"R, V",111,4,W,0,0.0,,,,4.0,N,0.35,,50.0,60,Y,N,POINT (-80.88979 28.97064)
U36,-80.88993,28.97068,Edgewater,OF,HS,"RB, CON",R,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,"concrete circular, 1 ft, no water flow, RB around",0.0,0,,,POINT (-80.88993 28.97068)
U37,-80.89049,28.9711,Edgewater,OF,"BH,HS",CON,R,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,"10 ft canal, circular concrete in back, water flow, BH. on both sides",0.0,0,,,POINT (-80.89049 28.9711)
U38,-80.8907,28.97106,Edgewater,TS,BH,"CON, O-Metal",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,50.0,60,Y,N,POINT (-80.8907 28.97106)
U39,-80.8907,28.97135,Edgewater,TS,NS,,R,2,PRI,V,133,0,S,,4,W,0,0.0,,,,4.0,N,0.15,,50.0,60,N,N,POINT (-80.8907 28.97135)
U40,-80.89104,28.97205,Edgewater,TS,HS,"RB, CON, CQ",R,3,PRI,V,99,0,R,,3,W,0,0.0,,,,3.0,N,0.2,,25.0,35,Y,N,POINT (-80.89104 28.97205)
U41,-80.89105,28.97323,Edgewater,TS,NS,,R,3,PRI,V,133,2,V,210,6,S,0,6.0,W,,,12.0,N,0.05,,25.0,35,N,N,POINT (-80.89105 28.97323)
U42,-80.89129,28.97324,Edgewater,OF,HS,CON,R,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,"concrete circular, 1 ft, no water flow, RB. And NS",0.0,0,,,POINT (-80.89129 28.97324)
U43,-80.89138,28.97364,Edgewater,TS,HS,"RR, CQ",R,3,PRI,V,99,0,"R, V","112, 210",2,W,0,0.0,,,,2.0,N,0.5,,100.0,100,Y,N,POINT (-80.89138 28.97364)
U44,-80.89202,28.97492,Edgewater,TS,NS,,R,2,PRI,V,"99, 101",0,"V, Shell","112, 111",4,W,0,0.0,,,,4.0,N,0.15,,30.0,40,N,N,POINT (-80.89202 28.97492)
U45,-80.89281,28.97582,Edgewater,TS,HS,"RB, CON",R,3,PRI,V,99,0,R,,3,W,0,0.0,,,,3.0,N,0.4,,60.0,70,Y,N,POINT (-80.89281 28.97582)
U46,-80.8932,28.9768,Edgewater,TR,HS,"RR, CQ",R,3,PRI,V,99,0,R,,4,W,0,0.0,,,,4.0,N,0.45,,100.0,100,Y,N,POINT (-80.8932 28.9768)
U47,-80.8936,28.97787,Edgewater,TS,NS,,R,2,PRI,V,99,0,V,"112, 111",5,W,0,0.0,,,,5.0,Y,0.2,dead margin infront,30.0,40,Y,N,POINT (-80.8936 28.97787)
U48,-80.8942,28.97865,Edgewater,TS,"BH, HS","RR, CON, CQ",R,3,PRI,V,99,0,R,,2,W,0,0.0,,,,2.0,N,0.6,,70.0,80,Y,N,POINT (-80.8942 28.97865)
U49,-80.89447,28.97915,Edgewater,TS,HS,"RB, CQ, CON",R,3,PRI,V,99,0,R,,4,W,0,0.0,,,,4.0,N,0.45,,70.0,80,Y,N,POINT (-80.89447 28.97915)
U50,-80.89507,28.98007,Edgewater,TS,NS,,R,3,PRI,V,"133, 101",1,V,111,3,S,0,1.0,W,,,4.0,N,0.1,,30.0,40,Y,N,POINT (-80.89507 28.98007)
U51,-80.89561,28.98113,Edgewater,TR,NS,,R,3,PRI,V,"101, 133, 99",1,V,"112, 111, 210",2,W,0,0.0,,,,2.0,N,0.15,dead margin infront,30.0,40,Y,N,POINT (-80.89561 28.98113)
U52,-80.89584,28.98129,Edgewater,TS,BH,CON,R,3,PRI,V,133,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.89584 28.98129)
U53,-80.89611,28.98152,Edgewater,TS,NS,,R,2,PRI,V,99,1,V,111,3,S,0,1.0,W,,,4.0,N,0.15,,30.0,40,Y,N,POINT (-80.89611 28.98152)
U54,-80.89638,28.98239,Edgewater,TS,HS,"RB, CON, CQ",R,3,PRI,V,99,0,"R, V",111,3,W,0,0.0,,,,3.0,N,0.7,,100.0,100,Y,N,POINT (-80.89638 28.98239)
U55,-80.89677,28.98335,Edgewater,TS,NS,,R,2,PRI,V,"133, 99",1,"V, Shell",111,3,Shell,0,1.0,W,,,4.0,N,0.2,,30.0,40,Y,N,POINT (-80.89677 28.98335)
U56,-80.89724,28.98402,Edgewater,TS,BH,"CON, O-Metal",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,50.0,60,Y,N,POINT (-80.89724 28.98402)
U57,-80.89728,28.98415,Edgewater,TS,NS,,R,2,PRI,V,99,1,V,111,4,Shell,0,2.0,W,,,6.0,N,0.25,,30.0,40,Y,N,POINT (-80.89728 28.98415)
U58,-80.89776,28.98497,Edgewater,TR,NS,,R,2,PRI,V,"99, 133, 101",1,"V, Shell",111,4,W,0,0.0,,,,4.0,N,0.2,,30.0,40,Y,N,POINT (-80.89776 28.98497)
U59,-80.8986,28.986,Edgewater,TS,HS,"RB, CON, O-Tires",R,3,PRI,V,123,1,R,,2,W,0,0.0,,,,2.0,N,0.45,,50.0,60,Y,N,POINT (-80.8986 28.986)
U60,-80.8988,28.98618,Edgewater,TS,NS,,R,2,PRI,V,"99, 101",1,"V, Shell",111,4,W,0,0.0,,,,4.0,N,0.25,,30.0,40,Y,N,POINT (-80.8988 28.98618)
U61,-80.89926,28.98722,Edgewater,TR,NS,,R,2,PRI,V,"99, 101",1,"V, Shell",111,4,W,0,0.0,,,,4.0,N,0.25,,30.0,40,Y,N,POINT (-80.89926 28.98722)
U62,-80.8999,28.98829,Edgewater,TR,NS,,R,3,PRI,V,"133, 123",1,V,"111, 210",3,S,0,2.0,W,,,5.0,N,0.25,,30.0,40,Y,N,POINT (-80.8999 28.98829)
U63,-80.90013,28.98927,Edgewater,TR,NS,,P,3,PUB,V,99,1,S,,4,W,0,0.0,,,,4.0,N,0.2,,30.0,40,N,N,POINT (-80.90013 28.98927)
U64,-80.90068,28.99036,Edgewater,TR,NS,,P,3,PUB,V,"123, 99, 111",1,S,,4,W,0,0.0,,,,5.0,N,0.2,,30.0,40,N,N,POINT (-80.90068 28.99036)
U65,-80.90217,28.99089,Edgewater,TR,NS,,R,2,PRI,V,99,1,"V, Shell","111, 112",4,W,0,0.0,,,,4.0,N,0.2,,30.0,40,Y,N,POINT (-80.90217 28.99089)
U66,-80.90237,28.99329,Edgewater,TS,BH,CON,P,3,PUB,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,200,Y,N,POINT (-80.90237 28.99329)
U67,-80.90266,28.99357,Edgewater,OF,"BH,HS",CON,P,0,PUB,,,0,,,0,,0,0.0,,,,0.0,,0.0,"circular concrete, 2 ft, no water flow, BH",0.0,0,,,POINT (-80.90266 28.99357)
U68,-80.9031,28.99411,Edgewater,TS,NS,,R,2,PRI,V,133,1,V,111,3,OY,0,2.0,W,,,5.0,N,0.15,dead margin and mangrove island infront,30.0,40,Y,N,POINT (-80.9031 28.99411)
U69,-80.90428,28.99495,Edgewater,TR,NS,,R,3,PRI,V,99,1,V,"111, 112",8,OY,0,2.0,W,,,10.0,N,0.15,,30.0,40,Y,N,POINT (-80.90428 28.99495)
U70,-80.90482,28.99578,Edgewater,TR,NS,,R,3,PRI,V,99,1,V,"111, 112",6,OY,0,2.0,W,,,8.0,N,0.15,,30.0,40,Y,N,POINT (-80.90482 28.99578)
U71,-80.90522,28.99667,Edgewater,TR,NS,,R,3,PRI,V,99,1,V,"111, 112",10,"Shell, OY",0,8.0,W,,,18.0,Y,0.15,dead margin,30.0,40,Y,N,POINT (-80.90522 28.99667)
V1,-80.85527,28.90484,Oak Hill,TR,NS,,R,2,PRI,V,"99, 133",0,V,"111, 112",3,W,0,0.0,,,,3.0,N,0.05,,30.0,40,N,N,POINT (-80.85527 28.90484)
V2,-80.854854,28.90437,Oak Hill,TR,NS,,R,2,PRI,V,"111, 112, 231",10,,,0,W,0,0.0,,,,10.0,N,0.05,,40.0,50,N,N,POINT (-80.854854 28.90437)
V3,-80.85431,28.90402,Oak Hill,TS,HS,"CQ, RB, CON",R,3,PRI,V,99,0,R,,2,W,0,3.5,,,,5.5,N,0.15,,40.0,50,N,N,POINT (-80.85431 28.90402)
V4,-80.85421,28.90371,Oak Hill,TS,NS,,R,2,PRI,V,99,0,V,210,2,W,0,2.5,W,,,4.5,N,0.1,,40.0,50,N,N,POINT (-80.85421 28.90371)
V5,-80.85403,28.90348,Oak Hill,TS,HS,"RB, CQ",R,3,PRI,V,99,0,HS,,0,W,0,2.5,,,,2.5,N,0.15,,50.0,60,N,N,POINT (-80.85403 28.90348)
V6,-80.85399,28.90325,Oak Hill,TS,BH,"O-Metal, CON, WO",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,"20 ft canal, water flow",60.0,70,N,N,POINT (-80.85399 28.90325)
V7,-80.85374,28.90289,Oak Hill,OF,"BH, HS",,,0,PRI,,,0,,,0,,0,0.0,,,,0.0,N,0.1,"small canal leading to resident homes, surrounded by BH and RR",30.0,40,N,N,POINT (-80.85374 28.90289)
V8,-80.85389,28.90266,Oak Hill,TS,NS,,R,1,PRI,V,99,0,V,210,2,S,0,1.0,,,,2.5,N,0.0,20 ft canal water flow,50.0,60,N,N,POINT (-80.85389 28.90266)
V9,-80.85339,28.90215,Oak Hill,TS,BH,"CON, O-Metal",R,3,PRI,V,99,0,"V, S",111,1,W,0,0.0,,,,1.0,N,0.3,,50.0,60,Y,N,POINT (-80.85339 28.90215)
V10,-80.853397,28.901537,Oak Hill,OF,"BH, HS",,,0,PRI,,,0,,,0,,0,0.0,,,,0.0,N,0.0,"small canal leading to resident homes, surrounded by BH and RR",50.0,60,Y,N,POINT (-80.853397 28.901537)
V11,-80.85308,28.90153,Oak Hill,TS,HS,RR,R,3,PRI,V,99,0,,,0,,0,0.0,,,,0.0,,0.0,,0.0,0,,,POINT (-80.85308 28.90153)
V12,-80.8529,28.90105,Oak Hill,TS,NS,CON,R,2,PRI,V,"99, 112, 111",2,S,,0,W,0,2.5,,,,5.0,N,0.08,,30.0,40,Y,N,POINT (-80.8529 28.90105)
V13,-80.85287,28.9009,Oak Hill,TS,"BH, NS",CON,R,3,PRI,V,99,0,V,"210, 123",2,W,0,0.0,,,,2.0,N,0.35,,30.0,40,Y,N,POINT (-80.85287 28.9009)
V14,-80.85268,28.9005,Oak Hill,OF,"BH,HS",CON,R,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,RR and BH,0.0,0,,,POINT (-80.85268 28.9005)
V15,-80.85291,28.90027,Oak Hill,TS,HS,"CON, RB",R,3,PRI,V,99,0,V,111,1,W,0,0.0,,,,1.0,N,0.15,,40.0,50,Y,Y,POINT (-80.85291 28.90027)
V16,-80.85218,28.89977,Oak Hill,TR,HS,"CON, RB",R,3,PRI,V,99,0,V,111,1,W,0,0.0,,,,1.0,N,0.15,,40.0,50,Y,Y,POINT (-80.85218 28.89977)
V18,-80.85175,28.89887,Oak Hill,TR,HS,RR,P,3,PUB,V,99,0,R,,2,,0,0.0,,,,1.5,N,0.18,,40.0,50,,Y,POINT (-80.85175 28.89887)
V19,-80.85158,28.89831,Oak Hill,TS,NS,,P,2,PUB,V,"101, 133",1,V,"111, 133",2,W,0,0.0,,,,2.0,Y,0.5,,10.0,20,Y,Y,POINT (-80.85158 28.89831)
V20,-80.8512,28.89727,Oak Hill,TR,NS,,P,3,PUB,V,101,1,V,"112, 111",2,W,0,0.0,,,,2.0,Y,0.05,,10.0,20,Y,Y,POINT (-80.8512 28.89727)
V21,-80.85067,28.89616,Oak Hill,TS,BH,CON,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,Y,0.0,,60.0,70,Y,Y,POINT (-80.85067 28.89616)
V22,-80.84975,28.89552,Oak Hill,TR,BH,CON,P,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,Y,0.0,,60.0,70,Y,Y,POINT (-80.84975 28.89552)
V23,-80.84942,28.89464,Oak Hill,TR,BH,CON,P,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,Y,0.0,,60.0,70,Y,Y,POINT (-80.84942 28.89464)
V24,-80.84958,28.89363,Oak Hill,TS,NS,,P,2,PRI,V,"101, 518",0,V,111,2,W,0,0.0,,,,2.0,N,0.05,,30.0,40,N,N,POINT (-80.84958 28.89363)
V25,-80.84942,28.89285,Oak Hill,OF,HS,CON,P,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,"concrete 24 in, water flow",0.0,0,,,POINT (-80.84942 28.89285)
V26,-80.84924,28.89267,Oak Hill,TR,NS,,P,2,PUB,V,101,1,V,"111, 133, 210",3,W,0,0.0,,,,3.0,Y,0.03,,20.0,30,N,Y,POINT (-80.84924 28.89267)
V27,-80.84641,28.89257,Oak Hill,TR,NS,,P,2,PUB,V,"101, 527, 111",2,"V, S","111, 108, 510",4,S,0,2.0,W,,,8.0,Y,0.1,,70.0,80,N,N,POINT (-80.84641 28.89257)
V28,-80.84852,28.89598,Oak Hill,TR,NS,,P,2,PUB,V,"505, 527, 111",4,V,505,2,S,0,2.0,W,,,8.0,N,0.1,,25.0,35,N,Y,POINT (-80.84852 28.89598)
V29,-80.8508,28.8992,Oak Hill,TR,NS,,P,3,PUB,V,"111, 231",2,V,111,4,W,0,0.0,,,,7.0,N,0.05,,30.0,40,N,Y,POINT (-80.8508 28.8992)
V30,-80.85242,28.90211,Oak Hill,TR,NS,,P,3,PUB,V,111,3,V,"111, 112, 231",2,V,0,2.0,W,,,7.0,N,0.09,,25.0,35,N,Y,POINT (-80.85242 28.90211)
W1,-80.84383,28.88171,Oak Hill,TR,NS,,P,3,PUB,V,"101, 133",0,V,"111, 112",3,V,0,3.0,W,,,6.0,N,0.1,,30.0,40,Y,Y,POINT (-80.84383 28.88171)
W2,-80.84393,28.88259,Oak Hill,TR,NS,,R,2,PRI,V,"101, 123, 99",0,V,"123, 210, 112",2,W,0,0.0,,,,2.0,N,0.1,,40.0,50,N,Y,POINT (-80.84393 28.88259)
W3,-80.84451,28.88342,Oak Hill,TR,NS,,R,3,PRI,V,"101, 99",0,V,"111, 210, 123",2,W,0,0.0,,,,2.0,N,0.1,,40.0,50,N,Y,POINT (-80.84451 28.88342)
W4,-80.8451,28.88408,Oak Hill,TR,NS,,R,3,PRI,V,"101, 99",0,V,111,8,V,0,2.0,W,,,10.0,N,0.15,,20.0,30,N,Y,POINT (-80.8451 28.88408)
W5,-80.84524,28.88504,Oak Hill,TR,NS,,R,2,PRI,V,"101, 99",0,V,111,10,V,0,2.0,W,,,12.0,N,0.15,,30.0,40,N,Y,POINT (-80.84524 28.88504)
W6,-80.84531,28.88561,Oak Hill,TS,"BH, HS","WO, RR",R,3,PRI,V,99,0,R,,0,W,0,0.0,,,,0.5,N,0.15,,40.0,50,Y,Y,POINT (-80.84531 28.88561)
W7,-80.84534,28.88598,Oak Hill,TS,BH,O-Metal,R,3,PRI,V,99,0,,,0,,0,0.0,,,,0.0,N,0.0,,40.0,50,N,Y,POINT (-80.84534 28.88598)
W8,-80.84541,28.88644,Oak Hill,TS,NS,,R,2,PRI,V,99,0,"V, S","210, 111",2,W,0,0.0,,,,2.0,N,0.15,,30.0,40,N,Y,POINT (-80.84541 28.88644)
W9,-80.84567,28.88662,Oak Hill,TS,"BH, NS","O-Metal, WO",R,3,PRI,V,"101, 99",0,V,210,1,W,0,0.0,,,,1.0,N,0.2,,40.0,50,N,Y,POINT (-80.84567 28.88662)
W10,-80.84603,28.88697,Oak Hill,TS,NS,,R,3,PRI,V,"123, 99",0,V,"111, 210",2,W,0,0.0,,,,0.5,N,0.15,,50.0,60,N,Y,POINT (-80.84603 28.88697)
W11,-80.84657,28.88793,Oak Hill,TR,NS,,R,2,PRI,V,99,0,"V, S","210, 112, 111",2,W,0,0.0,,,,2.0,N,0.15,,40.0,50,N,Y,POINT (-80.84657 28.88793)
W12,-80.84679,28.88814,Oak Hill,TR,"BH, NS","WO, RB",R,3,PRI,V,99,0,V,210,0,W,0,0.0,,,,0.5,N,0.15,,50.0,60,N,Y,POINT (-80.84679 28.88814)
W13,-80.84686,28.88868,Oak Hill,TR,NS,,R,2,PRI,V,133,0,V,"111, 123",2,V,0,2.0,W,,,4.0,N,0.15,,50.0,60,N,Y,POINT (-80.84686 28.88868)
W14,-80.84718,28.88969,Oak Hill,TR,NS,,R,2,PRI,V,"101, 99",0,V,"112, 111, 210",2,W,0,0.0,,,,2.0,N,0.15,,40.0,50,N,N,POINT (-80.84718 28.88969)
W15,-80.84777,28.89056,Oak Hill,TR,NS,,R,2,PRI,"V, Shell","99, 101",1,V,"111, 210",1,W,0,0.0,,,,1.0,N,0.15,,40.0,50,Y,N,POINT (-80.84777 28.89056)
W16,-80.84854,28.89144,Oak Hill,TR,NS,,R,2,PRI,V,"101, 133, 518",0,V,"111, 510, 231",6,W,0,0.0,,,,6.0,N,0.1,,30.0,40,Y,Y,POINT (-80.84854 28.89144)
W17,-80.84904,28.89214,Oak Hill,TR,NS,,R,2,PRI,V,"101, 133, 518",0,V,111,6,V,0,4.0,W,,,10.0,N,0.1,,40.0,50,N,Y,POINT (-80.84904 28.89214)
W18,-80.84493,28.88978,Oak Hill,TR,NS,,P,2,PUB,V,"111, 111, 510, 123",7,"V, S","108, 111",4,W,0,0.0,,,,11.0,Y,0.148,,43.0,51,N,Y,POINT (-80.84493 28.88978)
W19,-80.84386,28.8865,Oak Hill,TR,NS,,P,3,PUB,V,111,3,V,"111, 123",4,V,111,6.0,W,,,13.0,N,0.148,,30.0,40,N,Y,POINT (-80.84386 28.8865)
W20,-80.84174,28.88384,Oak Hill,TR,NS,,P,2,PUB,V,111,3,V,"111, 231, 510",5,V,0,4.0,W,,,12.0,N,0.148,,40.0,50,N,Y,POINT (-80.84174 28.88384)
W21,-80.83982,28.8815,Oak Hill,TR,NS,,P,1,PUB,"V, S","123, 108, 527",2,"V, S, Shell","111, 505",2,W,0,0.0,,,,2.5,Y,0.15,,32.0,42,N,Y,POINT (-80.83982 28.8815)
W22,-80.83578,28.87838,Oak Hill,TR,NS,,P,2,PUB,V,111,3,"V, S","505, 123, 111, 99",8,W,0,0.0,,,,11.0,Y,0.113,,60.0,70,N,Y,POINT (-80.83578 28.87838)
X1,-80.90736,29.00884,New Smyrna Beach,TR,NS,,P,2,PUB,V,"537, 536",3,"V, Shell, S","133, 111, 505",10,W,0,0.0,,,,10.0,Y,0.077,,28.0,34,Y,N,POINT (-80.90736 29.00884)
X2,-80.90991,29.01225,New Smyrna Beach,TR,NS,,P,1,PUB,V,"111, 231",1,V,111,2,W,0,0.0,,,,3.0,N,0.1,"small strip of land, mangrove fringe",55.0,65,Y,N,POINT (-80.90991 29.01225)
X3,-80.9112,29.01549,New Smyrna Beach,TR,NS,,P,2,PUB,V,"505, 123, 111, 103, 108",3,"Shell, S",,6,W,0,0.0,,,,9.0,Y,0.111,,32.0,43,Y,N,POINT (-80.9112 29.01549)
X4,-80.9128,29.01834,New Smyrna Beach,TR,NS,,P,2,PUB,V,"103, 123, 133",5,V,"505, 111, 123",4,S,0,5.0,W,,,9.0,Y,0.1,,30.0,40,Y,N,POINT (-80.9128 29.01834)
X5,-80.9147,29.02135,New Smyrna Beach,TR,NS,,P,2,PUB,V,"112, 111",1,"V, Shell","231, 111",1,V,111,1.0,S,,4,7.0,Y,0.133,,40.0,55,Y,N,POINT (-80.9147 29.02135)
X6,-80.91615,29.02464,New Smyrna Beach,TS,BH,CON,V,3,PUB,V,"133, 103",0,W,,0,,0,0.0,,,,0.0,N,0.0,,200.0,200,Y,N,POINT (-80.91615 29.02464)
X7,-80.91621,29.02476,New Smyrna Beach,OF,BH,CON,R,0,PRI,,,0,,,0,,0,0.0,,,,0.0,,0.0,"10 m canal, water flow, BH  on both sides",0.0,0,,,POINT (-80.91621 29.02476)
X8,-80.91599,29.02483,New Smyrna Beach,TS,"BH, NS",,R,3,PRI,R,,0,"V, OY",112,2,W,0,0.0,,,,2.0,N,0.35,,100.0,100,Y,N,POINT (-80.91599 29.02483)
X9,-80.91673,29.02384,New Smyrna Beach,TR,NS,,N,2,PUB,V,112,1,V,210,9,S,0,10.0,W,,,20.0,Y,0.022,,50.0,70,N,N,POINT (-80.91673 29.02384)
X10,-80.91672,29.02566,New Smyrna Beach,TR,"BH, NS",CON,R,3,PRI,V,99,0,V,112,3,W,0,0.0,,,,3.0,N,0.3,mangrove fringe infront,50.0,50,Y,N,POINT (-80.91672 29.02566)
X11,-80.91627,29.02642,New Smyrna Beach,TS,BH,CON,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.91627 29.02642)
X12,-80.91534,29.02714,New Smyrna Beach,TR,BH,CON,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.91534 29.02714)
X13,-80.91441,29.02728,New Smyrna Beach,TS,HS,"RR, CQ",R,3,PRI,V,99,0,R,,5,W,0,0.0,,,,5.0,N,0.4,,100.0,100,Y,N,POINT (-80.91441 29.02728)
X14,-80.91422,29.02729,New Smyrna Beach,TS,"BH, HS","CON, RB, CQ",R,3,PRI,V,99,0,R,,3,W,0,0.0,,,,3.0,N,0.7,,100.0,100,Y,N,POINT (-80.91422 29.02729)
X15,-80.91399,29.02733,New Smyrna Beach,TS,BH,"CON, O-Metal",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.91399 29.02733)
X16,-80.91338,29.02738,New Smyrna Beach,TS,"BH, HS","CON, RR, CQ",R,3,PRI,V,"99, 101",0,R,,3,W,0,0.0,,,,3.0,N,0.8,,100.0,100,Y,N,POINT (-80.91338 29.02738)
X17,-80.91331,29.02733,New Smyrna Beach,TS,"BH, NS",CON,R,3,PRI,V,99,0,"S, V",210,2,W,0,0.0,,,,2.0,N,0.45,,100.0,100,Y,N,POINT (-80.91331 29.02733)
X18,-80.91306,29.02744,New Smyrna Beach,TS,"BH, HS","WO, CON, O-Metal, RR, CQ",R,3,PRI,V,99,0,R,,5,W,0,0.0,,,,5.0,N,0.55,,100.0,100,Y,N,POINT (-80.91306 29.02744)
X19,-80.91297,29.02748,New Smyrna Beach,TS,HS,"RR, CON, CQ",R,3,PRI,V,99,0,R,,3,W,0,0.0,,,,3.0,N,0.4,,100.0,100,Y,N,POINT (-80.91297 29.02748)
X20,-80.9127,29.02741,New Smyrna Beach,TS,BH,"O-Metal, CON",R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.9127 29.02741)
X21,-80.91233,29.02761,New Smyrna Beach,TS,HS,"RR, CON, CQ",R,3,PRI,V,99,0,R,,3,W,0,0.0,,,,3.0,N,0.4,,100.0,100,Y,N,POINT (-80.91233 29.02761)
X22,-80.91221,29.02777,New Smyrna Beach,TS,"BH, NS",CON,R,3,PRI,V,99,0,OY,,3,W,0,0.0,,,,3.0,N,0.45,,100.0,100,Y,N,POINT (-80.91221 29.02777)
X23,-80.91193,29.0278,New Smyrna Beach,TS,HS,"RB, CON, CQ",R,3,PRI,V,99,0,"R, OY",,3,W,0,0.0,,,,3.0,N,0.5,,100.0,100,Y,N,POINT (-80.91193 29.0278)
X24,-80.9117,29.02791,New Smyrna Beach,TS,"BH, NS",CON,R,3,PRI,V,99,0,OY,,3,W,0,0.0,,,,3.0,N,0.5,,100.0,100,Y,N,POINT (-80.9117 29.02791)
X25,-80.91142,29.02821,New Smyrna Beach,TS,HS,"RB, CON, CQ",M,3,PRI,V,"99, 101",0,"R, V","112,111",4,W,0,0.0,,,,4.0,N,0.35,,100.0,100,Y,N,POINT (-80.91142 29.02821)
X26,-80.91117,29.02825,New Smyrna Beach,TS,BH,"CON, O-Metal, WO",R,3,PRI,V,"112, 99",0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.91117 29.02825)
X27,-80.91053,29.02889,New Smyrna Beach,TR,BH,"CON, O-Metal, WO",R,3,PRI,V,112,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.91053 29.02889)
X28,-80.90989,29.02952,New Smyrna Beach,TR,BH,"CON, O-Metal, WO",R,3,PRI,V,112,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.90989 29.02952)
X29,-80.90907,29.0302,New Smyrna Beach,TR,BH,"CON, O-Metal, WO",R,3,PRI,V,112,0,W,,0,,0,0.0,,,,0.0,N,0.0,,100.0,100,Y,N,POINT (-80.90907 29.0302)
X30,-80.9115,29.0327,New Smyrna Beach,TS,HS,"RR, CQ",R,3,PRI,V,"99, 101",0,R,,7,W,0,0.0,,,,7.0,N,0.45,,100.0,100,Y,N,POINT (-80.9115 29.0327)
X31,-80.91197,29.03241,New Smyrna Beach,TS,NS,,R,2,PRI,V,"111, 112",7,"V,","112, 210",1,S,0,2.0,W,,,10.0,N,0.2,,50.0,50,Y,N,POINT (-80.91197 29.03241)
X32,-80.91273,29.03192,New Smyrna Beach,TS,"BH, NS",CON,M,3,PRI,V,"520, 101",0,"V, OY","111, 112",4,W,0,0.0,,,,4.0,N,0.8,,100.0,100,Y,N,POINT (-80.91273 29.03192)
X33,-80.91327,29.03196,New Smyrna Beach,OF,BH,CON,M,0,PRI,,,0,,,0,,0,0.0,,,,0.0,N,0.0,"circular, concrete, oysters surrounding, no water flow",0.0,0,,,POINT (-80.91327 29.03196)
X34,-80.91393,29.03167,New Smyrna Beach,TS,NS,,P,2,PUB,V,"101, 99",0,V,"111, 112",3,"S, OY",0,3.0,W,,,6.0,N,0.2,,50.0,50,Y,N,POINT (-80.91393 29.03167)
X35,-80.91448,29.0315,New Smyrna Beach,TS,HS,"CON, RB",R,3,PRI,V,99,0,"R, V",111,4,W,0,0.0,,,,4.0,N,0.35,,100.0,100,Y,N,POINT (-80.91448 29.0315)
X36,-80.915,29.03143,New Smyrna Beach,OF,NS,,P,0,PUB,,,0,,,0,,0,0.0,,,,0.0,N,0.0,"30 m canal, water flow, mangroves arround",0.0,0,,,POINT (-80.915 29.03143)
X37,-80.91541,29.03141,New Smyrna Beach,TS,NS,,P,2,PUB,V,"99, 101",0,V,"111, 112, 210",4,S,0,5.0,W,,,9.0,N,0.2,some rocks,40.0,50,Y,N,POINT (-80.91541 29.03141)
